group,user,kc,competency
c6262795f034865c9e9203305638ee79,a37a6bbde30f576840b754d721c3b767,GMD.4,0.7819130220464046
c6262795f034865c9e9203305638ee79,a37a6bbde30f576840b754d721c3b767,CO.5,0.8020073901031067
c6262795f034865c9e9203305638ee79,a37a6bbde30f576840b754d721c3b767,CO.6,0.7824662012287021
c6262795f034865c9e9203305638ee79,a37a6bbde30f576840b754d721c3b767,MG.1,0.4056234039292236
c6262795f034865c9e9203305638ee79,adf5228f64a7d8954ae7614729729f4a,GMD.4,0.7842441544329135
c6262795f034865c9e9203305638ee79,adf5228f64a7d8954ae7614729729f4a,CO.5,0.7905934466162782
c6262795f034865c9e9203305638ee79,adf5228f64a7d8954ae7614729729f4a,CO.6,0.7718420162941317
c6262795f034865c9e9203305638ee79,adf5228f64a7d8954ae7614729729f4a,MG.1,0.7253941803315722
c6262795f034865c9e9203305638ee79,aee91e2e71de85a2f48d3d1a62749939,GMD.4,0.5610875066236194
c6262795f034865c9e9203305638ee79,aee91e2e71de85a2f48d3d1a62749939,CO.5,0.6518779870309217
c6262795f034865c9e9203305638ee79,aee91e2e71de85a2f48d3d1a62749939,CO.6,0.6329530697692418
c6262795f034865c9e9203305638ee79,aee91e2e71de85a2f48d3d1a62749939,MG.1,0.5842898818585569
c6262795f034865c9e9203305638ee79,c1e1d3389671bcfccbe590ce97c36b42,GMD.4,0.45135905216885325
c6262795f034865c9e9203305638ee79,c1e1d3389671bcfccbe590ce97c36b42,CO.5,0.42976287184866957
c6262795f034865c9e9203305638ee79,c1e1d3389671bcfccbe590ce97c36b42,CO.6,0.4196823670566983
c6262795f034865c9e9203305638ee79,c1e1d3389671bcfccbe590ce97c36b42,MG.1,0.5321201991748258
c6262795f034865c9e9203305638ee79,c658a12e036d24a8bc2e0e0fa2343ade,GMD.4,0.5311774560171239
c6262795f034865c9e9203305638ee79,c658a12e036d24a8bc2e0e0fa2343ade,CO.5,0.6134517307784795
c6262795f034865c9e9203305638ee79,c658a12e036d24a8bc2e0e0fa2343ade,CO.6,0.5721545393424359
c6262795f034865c9e9203305638ee79,c658a12e036d24a8bc2e0e0fa2343ade,MG.1,0.583054783481447
c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,GMD.4,0.2991823870989075
c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,CO.5,0.2511448165790999
c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,CO.6,0.23578850576545407
c6262795f034865c9e9203305638ee79,eb28ab106ea3efb1b9e586b1b531b7b8,MG.1,0.5321201991748258
c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,GMD.4,0.486413463243933
c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,CO.5,0.4709081468615821
c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,CO.6,0.46204294188546075
c6262795f034865c9e9203305638ee79,f05b5d1373b538bfbdea776a3aff23db,MG.1,0.5321201991748258
c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,GMD.4,0.5787384140011236
c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,CO.5,0.5429862436743726
c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,CO.6,0.5736105838787985
c6262795f034865c9e9203305638ee79,f093c0d517d1cfcedd496536160f18d4,MG.1,0.4103662946494392
c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,GMD.4,0.46370453811717616
c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,CO.5,0.44425344233418834
c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,CO.6,0.4346009426445547
c6262795f034865c9e9203305638ee79,f5c024ffd3a74a95a557f9c2099d5dc4,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,GMD.4,0.24131330454158467
cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,CO.5,0.07505100907501991
cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,CO.6,0.16585814531264384
cb71040b5bd1341a34afc24961536ebd,11f0815f430c98926be1961578f4e383,MG.1,0.5821588911559191
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,GMD.4,0.5784675955498487
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,CO.5,0.5789571048569013
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,CO.6,0.5732833204925823
cb71040b5bd1341a34afc24961536ebd,245b1824b004e18dc67f195876944f29,MG.1,0.2597781848924912
cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,GMD.4,0.33034326847947976
cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,CO.5,0.2877200433402153
cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,CO.6,0.27344404773490144
cb71040b5bd1341a34afc24961536ebd,27c2cc6a9a8c96ec409b61a0bf056976,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,318084c6adc2a40b0824ce52658f212b,GMD.4,0.42116277466895646
cb71040b5bd1341a34afc24961536ebd,318084c6adc2a40b0824ce52658f212b,CO.5,0.3943198532956428
cb71040b5bd1341a34afc24961536ebd,318084c6adc2a40b0824ce52658f212b,CO.6,0.3831924751043045
cb71040b5bd1341a34afc24961536ebd,318084c6adc2a40b0824ce52658f212b,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,GMD.4,0.5100285860988923
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,CO.5,0.49862650510899165
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,CO.6,0.4905800117750496
cb71040b5bd1341a34afc24961536ebd,3a614ffabbc581c7298ad2d92ab1d137,MG.1,0.2726478238763878
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,GMD.4,0.5341074679228052
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,CO.5,0.45626258845281903
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,CO.6,0.5196774989104106
cb71040b5bd1341a34afc24961536ebd,3c32dab9a9041d872c3d1dc527a8caee,MG.1,0.6052630052252427
cb71040b5bd1341a34afc24961536ebd,3e3e76b766bc7657937a3a95297ad602,GMD.4,0.42229393550370603
cb71040b5bd1341a34afc24961536ebd,3e3e76b766bc7657937a3a95297ad602,CO.5,0.39564755848886146
cb71040b5bd1341a34afc24961536ebd,3e3e76b766bc7657937a3a95297ad602,CO.6,0.3845593964621087
cb71040b5bd1341a34afc24961536ebd,3e3e76b766bc7657937a3a95297ad602,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,476c86cda40e6f3a762d65030a131dd2,GMD.4,0.5800422285210377
cb71040b5bd1341a34afc24961536ebd,476c86cda40e6f3a762d65030a131dd2,CO.5,0.5592346731240964
cb71040b5bd1341a34afc24961536ebd,476c86cda40e6f3a762d65030a131dd2,CO.6,0.5751861440105991
cb71040b5bd1341a34afc24961536ebd,476c86cda40e6f3a762d65030a131dd2,MG.1,0.5994797836407431
cb71040b5bd1341a34afc24961536ebd,54417fb66f18dc9566731e6f9033ba7c,GMD.4,0.5030267333435434
cb71040b5bd1341a34afc24961536ebd,54417fb66f18dc9566731e6f9033ba7c,CO.5,0.4904080484759102
cb71040b5bd1341a34afc24961536ebd,54417fb66f18dc9566731e6f9033ba7c,CO.6,0.48211880822073305
cb71040b5bd1341a34afc24961536ebd,54417fb66f18dc9566731e6f9033ba7c,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,54b1e46a1ae286dff5c6f918f4fea3d7,GMD.4,0.4342602999207236
cb71040b5bd1341a34afc24961536ebd,54b1e46a1ae286dff5c6f918f4fea3d7,CO.5,0.4096931333464274
cb71040b5bd1341a34afc24961536ebd,54b1e46a1ae286dff5c6f918f4fea3d7,CO.6,0.39901983267453367
cb71040b5bd1341a34afc24961536ebd,54b1e46a1ae286dff5c6f918f4fea3d7,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,GMD.4,0.46979582802570063
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,CO.5,0.4673492821480138
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,CO.6,0.4419618006381774
cb71040b5bd1341a34afc24961536ebd,55136b14de831d3766fb638203cf2f1d,MG.1,0.5971708996737631
cb71040b5bd1341a34afc24961536ebd,56ccce25ead834182d605eff319bfa2c,GMD.4,0.6630524508779295
cb71040b5bd1341a34afc24961536ebd,56ccce25ead834182d605eff319bfa2c,CO.5,0.7447789589042435
cb71040b5bd1341a34afc24961536ebd,56ccce25ead834182d605eff319bfa2c,CO.6,0.7129613221655782
cb71040b5bd1341a34afc24961536ebd,56ccce25ead834182d605eff319bfa2c,MG.1,0.5928618289753254
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,GMD.4,0.5068187576976735
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,CO.5,0.49485895437109617
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,CO.6,0.4867011796393136
cb71040b5bd1341a34afc24961536ebd,58f4734cf6b706ff75c516a60d6b5781,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,GMD.4,0.44617618924214486
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,CO.5,0.42367946283013247
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,CO.6,0.4134192735942573
cb71040b5bd1341a34afc24961536ebd,5bc813de10b7e5cf4f75066d56c60778,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,GMD.4,0.6636821153633149
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,CO.5,0.717170055189125
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,CO.6,0.6762585504949934
cb71040b5bd1341a34afc24961536ebd,5c5f8fb35c0db55cea793e0b85c01d19,MG.1,0.5905264243521148
cb71040b5bd1341a34afc24961536ebd,684c851af59965b680086b7b4896ff98,GMD.4,0.42300339212780097
cb71040b5bd1341a34afc24961536ebd,684c851af59965b680086b7b4896ff98,CO.5,0.39648028643986305
cb71040b5bd1341a34afc24961536ebd,684c851af59965b680086b7b4896ff98,CO.6,0.38541672053320397
cb71040b5bd1341a34afc24961536ebd,684c851af59965b680086b7b4896ff98,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,7801d79b9626077d540a1788ce9d2031,GMD.4,0.46461556607074006
cb71040b5bd1341a34afc24961536ebd,7801d79b9626077d540a1788ce9d2031,CO.5,0.4453227655532706
cb71040b5bd1341a34afc24961536ebd,7801d79b9626077d540a1788ce9d2031,CO.6,0.4357018502511718
cb71040b5bd1341a34afc24961536ebd,7801d79b9626077d540a1788ce9d2031,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,a462a6e2243d3f8469847e9c5330b8b1,GMD.4,0.4244308763433629
cb71040b5bd1341a34afc24961536ebd,a462a6e2243d3f8469847e9c5330b8b1,CO.5,0.39815580255394334
cb71040b5bd1341a34afc24961536ebd,a462a6e2243d3f8469847e9c5330b8b1,CO.6,0.3871417260339576
cb71040b5bd1341a34afc24961536ebd,a462a6e2243d3f8469847e9c5330b8b1,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,a7cd72c73f26587b48a0800d7e3d1fa6,GMD.4,0.5839365975546316
cb71040b5bd1341a34afc24961536ebd,a7cd72c73f26587b48a0800d7e3d1fa6,CO.5,0.5577617447812578
cb71040b5bd1341a34afc24961536ebd,a7cd72c73f26587b48a0800d7e3d1fa6,CO.6,0.5798921911470077
cb71040b5bd1341a34afc24961536ebd,a7cd72c73f26587b48a0800d7e3d1fa6,MG.1,0.5886184251961999
cb71040b5bd1341a34afc24961536ebd,ac5b8161e38c3ac6753b0654de52823b,GMD.4,0.6118272348691562
cb71040b5bd1341a34afc24961536ebd,ac5b8161e38c3ac6753b0654de52823b,CO.5,0.6285150557957347
cb71040b5bd1341a34afc24961536ebd,ac5b8161e38c3ac6753b0654de52823b,CO.6,0.6135958932703535
cb71040b5bd1341a34afc24961536ebd,ac5b8161e38c3ac6753b0654de52823b,MG.1,0.5863149239537646
cb71040b5bd1341a34afc24961536ebd,b25afda10342aa07780ccf349f6f3015,GMD.4,0.43418329808412737
cb71040b5bd1341a34afc24961536ebd,b25afda10342aa07780ccf349f6f3015,CO.5,0.42496654639299764
cb71040b5bd1341a34afc24961536ebd,b25afda10342aa07780ccf349f6f3015,CO.6,0.4373924320612281
cb71040b5bd1341a34afc24961536ebd,b25afda10342aa07780ccf349f6f3015,MG.1,0.5860654487410186
cb71040b5bd1341a34afc24961536ebd,b478c820d69d14fef95a7d533246cfe2,GMD.4,0.5208972185577899
cb71040b5bd1341a34afc24961536ebd,b478c820d69d14fef95a7d533246cfe2,CO.5,0.5113836120698761
cb71040b5bd1341a34afc24961536ebd,b478c820d69d14fef95a7d533246cfe2,CO.6,0.5037139228704423
cb71040b5bd1341a34afc24961536ebd,b478c820d69d14fef95a7d533246cfe2,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,GMD.4,0.6642619567966749
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,CO.5,0.7039131959894508
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,CO.6,0.6212952153956768
cb71040b5bd1341a34afc24961536ebd,b69eb4ca4b4ae19e8e4f2e3129da7fd3,MG.1,0.5818243978641383
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,GMD.4,0.4825593386347627
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,CO.5,0.4663843505085725
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,CO.6,0.4573855270580813
cb71040b5bd1341a34afc24961536ebd,b6bb897191ae7db466d040eff341f576,MG.1,0.265272827885162
cb71040b5bd1341a34afc24961536ebd,b850165f89f378954e3a6454177711e4,GMD.4,0.47675674749463326
cb71040b5bd1341a34afc24961536ebd,b850165f89f378954e3a6454177711e4,CO.5,0.4595735326706473
cb71040b5bd1341a34afc24961536ebd,b850165f89f378954e3a6454177711e4,CO.6,0.45037353944643066
cb71040b5bd1341a34afc24961536ebd,b850165f89f378954e3a6454177711e4,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,GMD.4,0.7684638169140119
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,CO.5,0.7814295299528795
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,CO.6,0.7585211147542038
cb71040b5bd1341a34afc24961536ebd,bac28f12fa9332df145bc5950d29c5d4,MG.1,0.591478504193698
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,GMD.4,0.4772803477516601
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,CO.5,0.43461968879556395
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,CO.6,0.4510062703121879
cb71040b5bd1341a34afc24961536ebd,bd6a63c5523e2eced8f2dc3bd2aaea5e,MG.1,0.5917142460509082
cb71040b5bd1341a34afc24961536ebd,bd9ae4e1453529db67c9f12cc318df66,GMD.4,0.4247135683305305
cb71040b5bd1341a34afc24961536ebd,bd9ae4e1453529db67c9f12cc318df66,CO.5,0.39848761356429074
cb71040b5bd1341a34afc24961536ebd,bd9ae4e1453529db67c9f12cc318df66,CO.6,0.38748333768021387
cb71040b5bd1341a34afc24961536ebd,bd9ae4e1453529db67c9f12cc318df66,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,bf76c066852c378feeaf64cbc6eef4f9,GMD.4,0.47839915002334515
cb71040b5bd1341a34afc24961536ebd,bf76c066852c378feeaf64cbc6eef4f9,CO.5,0.46150131013582896
cb71040b5bd1341a34afc24961536ebd,bf76c066852c378feeaf64cbc6eef4f9,CO.6,0.4523582572917094
cb71040b5bd1341a34afc24961536ebd,bf76c066852c378feeaf64cbc6eef4f9,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,GMD.4,0.3528197111454271
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,CO.5,0.324499986012952
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,CO.6,0.3006051097021388
cb71040b5bd1341a34afc24961536ebd,bfef85ef3bdfda5d39803c036e187cb3,MG.1,0.28632833516111933
cb71040b5bd1341a34afc24961536ebd,bff3d4d4d0de5158652dbd6cf8a033f6,GMD.4,0.4109760235876257
cb71040b5bd1341a34afc24961536ebd,bff3d4d4d0de5158652dbd6cf8a033f6,CO.5,0.3823631077142742
cb71040b5bd1341a34afc24961536ebd,bff3d4d4d0de5158652dbd6cf8a033f6,CO.6,0.37088256550352794
cb71040b5bd1341a34afc24961536ebd,bff3d4d4d0de5158652dbd6cf8a033f6,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,GMD.4,0.5547677965189685
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,CO.5,0.6245358866195461
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,CO.6,0.5837642447484153
cb71040b5bd1341a34afc24961536ebd,c43889e351f4bfee0ab575565214a1b1,MG.1,0.5990785351598179
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,GMD.4,0.6432944057647935
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,CO.5,0.7034593037075667
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,CO.6,0.6820388770843804
cb71040b5bd1341a34afc24961536ebd,d2123496f464e618b6b4baf50c3da1e6,MG.1,0.5961740807096253
cb71040b5bd1341a34afc24961536ebd,d63179744205c56977834576f42dd328,GMD.4,0.5879198193613966
cb71040b5bd1341a34afc24961536ebd,d63179744205c56977834576f42dd328,CO.5,0.5900516957024518
cb71040b5bd1341a34afc24961536ebd,d63179744205c56977834576f42dd328,CO.6,0.5847056100643486
cb71040b5bd1341a34afc24961536ebd,d63179744205c56977834576f42dd328,MG.1,0.5840218772207341
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,GMD.4,0.42274127996447936
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,CO.5,0.36773600417364566
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,CO.6,0.38509997803012397
cb71040b5bd1341a34afc24961536ebd,d979871f68a9e367eb3a5df8be7c4bf4,MG.1,0.5936269909369274
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,GMD.4,0.6142590268728676
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,CO.5,0.6522224681872818
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,CO.6,0.6237216283960757
cb71040b5bd1341a34afc24961536ebd,e129f5ced2d36f872763fd95b8747655,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,GMD.4,0.42196389490392394
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,CO.5,0.3952601718283247
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,CO.6,0.3841605676387217
cb71040b5bd1341a34afc24961536ebd,e42c1c9f7c7267e0ec513ab911b1b498,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,GMD.4,0.5054543285497561
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,CO.5,0.4628904439146762
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,CO.6,0.48505237136536755
cb71040b5bd1341a34afc24961536ebd,e6662110d004759d74de8f6a94dcf85a,MG.1,0.5898084675075717
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,GMD.4,0.45247311920956673
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,CO.5,0.35763301468109704
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,CO.6,0.4210286318717404
cb71040b5bd1341a34afc24961536ebd,e7bac32dd5a8b21a4b027108c836b2f5,MG.1,0.5321201991748258
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,GMD.4,0.5776746036814132
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,CO.5,0.5534382191685248
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,CO.6,0.5723250504674631
cb71040b5bd1341a34afc24961536ebd,f7ce6e7ecd96412457901bd9e2409788,MG.1,0.5877189853842367
e21640b4aea9349ad77d86d6017cb061,1295c9ddb112b1276f3967dad1b2ce7f,GMD.4,0.5811257257420052
e21640b4aea9349ad77d86d6017cb061,1295c9ddb112b1276f3967dad1b2ce7f,CO.5,0.5529094021489938
e21640b4aea9349ad77d86d6017cb061,1295c9ddb112b1276f3967dad1b2ce7f,CO.6,0.546466251963343
e21640b4aea9349ad77d86d6017cb061,1295c9ddb112b1276f3967dad1b2ce7f,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,1870d7fdb0afbbdbc37c32e2a644239f,GMD.4,0.4760028045180018
e21640b4aea9349ad77d86d6017cb061,1870d7fdb0afbbdbc37c32e2a644239f,CO.5,0.4586885886602883
e21640b4aea9349ad77d86d6017cb061,1870d7fdb0afbbdbc37c32e2a644239f,CO.6,0.4494624570206038
e21640b4aea9349ad77d86d6017cb061,1870d7fdb0afbbdbc37c32e2a644239f,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,270bf809fd1b7e871eebb0e6c39cb364,GMD.4,0.37303026013001234
e21640b4aea9349ad77d86d6017cb061,270bf809fd1b7e871eebb0e6c39cb364,CO.5,0.3378240946441515
e21640b4aea9349ad77d86d6017cb061,270bf809fd1b7e871eebb0e6c39cb364,CO.6,0.32502801245061824
e21640b4aea9349ad77d86d6017cb061,270bf809fd1b7e871eebb0e6c39cb364,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,27f08f1a1996a8fe6c46de7787676953,GMD.4,0.4774270698936983
e21640b4aea9349ad77d86d6017cb061,27f08f1a1996a8fe6c46de7787676953,CO.5,0.4725459647986119
e21640b4aea9349ad77d86d6017cb061,27f08f1a1996a8fe6c46de7787676953,CO.6,0.4511835727995563
e21640b4aea9349ad77d86d6017cb061,27f08f1a1996a8fe6c46de7787676953,MG.1,0.5855409955794134
e21640b4aea9349ad77d86d6017cb061,2828ad601746d2218f55b8ac4e94619d,GMD.4,0.448414171390399
e21640b4aea9349ad77d86d6017cb061,2828ad601746d2218f55b8ac4e94619d,CO.5,0.4447399804790309
e21640b4aea9349ad77d86d6017cb061,2828ad601746d2218f55b8ac4e94619d,CO.6,0.4547805002281489
e21640b4aea9349ad77d86d6017cb061,2828ad601746d2218f55b8ac4e94619d,MG.1,0.5837409772367366
e21640b4aea9349ad77d86d6017cb061,287866db18f943cf4cac87fc39e0eed2,GMD.4,0.49700645076194483
e21640b4aea9349ad77d86d6017cb061,287866db18f943cf4cac87fc39e0eed2,CO.5,0.48334171431486034
e21640b4aea9349ad77d86d6017cb061,287866db18f943cf4cac87fc39e0eed2,CO.6,0.47484375715107185
e21640b4aea9349ad77d86d6017cb061,287866db18f943cf4cac87fc39e0eed2,MG.1,0.2679619584463561
e21640b4aea9349ad77d86d6017cb061,2e473395015ae4d92006fd558776d59f,GMD.4,0.246662085648387
e21640b4aea9349ad77d86d6017cb061,2e473395015ae4d92006fd558776d59f,CO.5,0.23219777010694148
e21640b4aea9349ad77d86d6017cb061,2e473395015ae4d92006fd558776d59f,CO.6,0.2181096808307629
e21640b4aea9349ad77d86d6017cb061,2e473395015ae4d92006fd558776d59f,MG.1,0.5977855820135591
e21640b4aea9349ad77d86d6017cb061,30bb014e5b15dd9fc656d307c2ac78af,GMD.4,0.2154060052942152
e21640b4aea9349ad77d86d6017cb061,30bb014e5b15dd9fc656d307c2ac78af,CO.5,0.15281190602019706
e21640b4aea9349ad77d86d6017cb061,30bb014e5b15dd9fc656d307c2ac78af,CO.6,0.10025062466452904
e21640b4aea9349ad77d86d6017cb061,30bb014e5b15dd9fc656d307c2ac78af,MG.1,0.2795866847081263
e21640b4aea9349ad77d86d6017cb061,30cc83a6a1f9f5d4331ee9b968e1b8f5,GMD.4,0.45561960063066353
e21640b4aea9349ad77d86d6017cb061,30cc83a6a1f9f5d4331ee9b968e1b8f5,CO.5,0.43476371005392606
e21640b4aea9349ad77d86d6017cb061,30cc83a6a1f9f5d4331ee9b968e1b8f5,CO.6,0.42483091402676526
e21640b4aea9349ad77d86d6017cb061,30cc83a6a1f9f5d4331ee9b968e1b8f5,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,321e474105c67a79d3cbee73993c4af0,GMD.4,0.600239546189189
e21640b4aea9349ad77d86d6017cb061,321e474105c67a79d3cbee73993c4af0,CO.5,0.6491364570192093
e21640b4aea9349ad77d86d6017cb061,321e474105c67a79d3cbee73993c4af0,CO.6,0.599593057725097
e21640b4aea9349ad77d86d6017cb061,321e474105c67a79d3cbee73993c4af0,MG.1,0.6010944928046303
e21640b4aea9349ad77d86d6017cb061,3ba430337eb30f5fd7569451b5dfdf32,GMD.4,0.14639263347726358
e21640b4aea9349ad77d86d6017cb061,3ba430337eb30f5fd7569451b5dfdf32,CO.5,0.06248528701116064
e21640b4aea9349ad77d86d6017cb061,3ba430337eb30f5fd7569451b5dfdf32,CO.6,0.05115377384839213
e21640b4aea9349ad77d86d6017cb061,3ba430337eb30f5fd7569451b5dfdf32,MG.1,0.608122034421482
e21640b4aea9349ad77d86d6017cb061,3fdae469073e50e17048175c8e63de7d,GMD.4,0.6536644248386608
e21640b4aea9349ad77d86d6017cb061,3fdae469073e50e17048175c8e63de7d,CO.5,0.7097404158593247
e21640b4aea9349ad77d86d6017cb061,3fdae469073e50e17048175c8e63de7d,CO.6,0.6641529376472377
e21640b4aea9349ad77d86d6017cb061,3fdae469073e50e17048175c8e63de7d,MG.1,0.5945124152009023
e21640b4aea9349ad77d86d6017cb061,47813ad0c16e58f98f9c9b049195600b,GMD.4,0.5814479900666176
e21640b4aea9349ad77d86d6017cb061,47813ad0c16e58f98f9c9b049195600b,CO.5,0.5824553565256225
