user,kc,competency
f7383b2902f1761b425ff7df7ae095fc,GMD.4,-0.3220368019262442
f7383b2902f1761b425ff7df7ae095fc,CO.5,-0.30565888482033804
f7383b2902f1761b425ff7df7ae095fc,CO.6,-0.3220368019262442
f7383b2902f1761b425ff7df7ae095fc,MG.1,0.04227501540916208
f7ab47845da1e7938d6eacd273fff776,GMD.4,-0.01835724651385793
f7ab47845da1e7938d6eacd273fff776,CO.5,-0.06542675119760397
f7ab47845da1e7938d6eacd273fff776,CO.6,-0.01835724651385793
f7ab47845da1e7938d6eacd273fff776,MG.1,0.03169211114033713
fd8558801677dd29161b880a74cb9c81,GMD.4,0.37796159555226966
fd8558801677dd29161b880a74cb9c81,CO.5,0.438329494626505
fd8558801677dd29161b880a74cb9c81,CO.6,0.40812887131598846
fd8558801677dd29161b880a74cb9c81,MG.1,0.08683284090442343
15246dfc4342ffe2601e4ecee9017eea,GMD.4,-0.49488406355665515
15246dfc4342ffe2601e4ecee9017eea,CO.5,-0.4293339062610053
15246dfc4342ffe2601e4ecee9017eea,CO.6,-0.4293339062610053
15246dfc4342ffe2601e4ecee9017eea,MG.1,-0.3564995797051146
62dad8bdc4268597b3ee4964cc2a3a87,GMD.4,-0.5140140855866616
62dad8bdc4268597b3ee4964cc2a3a87,CO.5,-0.5140140855866616
62dad8bdc4268597b3ee4964cc2a3a87,CO.6,-0.5140140855866616
62dad8bdc4268597b3ee4964cc2a3a87,MG.1,-0.13978834448630426
ab8c358afd1e639192d0abb1c5c0c9cb,GMD.4,-0.4255660903343461
ab8c358afd1e639192d0abb1c5c0c9cb,CO.5,-0.40581406795031405
ab8c358afd1e639192d0abb1c5c0c9cb,CO.6,-0.33001888514988936
ab8c358afd1e639192d0abb1c5c0c9cb,MG.1,0.03165528170108671
c08daa0a4e7dfc7899ae8ffd4b5b1f45,GMD.4,-0.10963713880885403
c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.5,-0.09724768936833951
c08daa0a4e7dfc7899ae8ffd4b5b1f45,CO.6,-0.10963713880885403
c08daa0a4e7dfc7899ae8ffd4b5b1f45,MG.1,0.03648294944837206
c90e00e6590150ee969146996428ed57,GMD.4,-0.5141218429031746
c90e00e6590150ee969146996428ed57,CO.5,-0.5141218429031746
c90e00e6590150ee969146996428ed57,CO.6,-0.5141218429031746
c90e00e6590150ee969146996428ed57,MG.1,-0.17590129995114706
d1b81842e7f52c7e4bfee0b60735bdf1,GMD.4,0.2223627946763086
d1b81842e7f52c7e4bfee0b60735bdf1,CO.5,0.2749415379613651
d1b81842e7f52c7e4bfee0b60735bdf1,CO.6,0.22852764779636842
d1b81842e7f52c7e4bfee0b60735bdf1,MG.1,0.13470433177733704
098f6bcd4621d373cade4e832627b4f6,GMD.4,-0.46272302545443333
098f6bcd4621d373cade4e832627b4f6,CO.5,-0.5664865595542563
098f6bcd4621d373cade4e832627b4f6,CO.6,-0.46272302545443333
098f6bcd4621d373cade4e832627b4f6,MG.1,0
15776a754fac811d8592f8746dfe03f6,GMD.4,-0.00552220586411243
15776a754fac811d8592f8746dfe03f6,CO.5,-0.00552220586411243
15776a754fac811d8592f8746dfe03f6,CO.6,-0.00552220586411243
15776a754fac811d8592f8746dfe03f6,MG.1,0.02468099723111693
185f8ea3abb5153621b2759e8972478f,GMD.4,-0.22184754562099954
185f8ea3abb5153621b2759e8972478f,CO.5,-0.3868991487981643
185f8ea3abb5153621b2759e8972478f,CO.6,-0.22184754562099954
185f8ea3abb5153621b2759e8972478f,MG.1,-0.20098301977435423
1b06f2a47bf02a5aeeb5eee15061dd76,GMD.4,-0.0806627160032396
1b06f2a47bf02a5aeeb5eee15061dd76,CO.5,-0.0806627160032396
1b06f2a47bf02a5aeeb5eee15061dd76,CO.6,-0.0806627160032396
1b06f2a47bf02a5aeeb5eee15061dd76,MG.1,0
1d0a0548d9586e4cd74019a0ce91c6d3,GMD.4,-0.370784522671033
1d0a0548d9586e4cd74019a0ce91c6d3,CO.5,-0.2864557091818752
1d0a0548d9586e4cd74019a0ce91c6d3,CO.6,-0.3028817616005305
1d0a0548d9586e4cd74019a0ce91c6d3,MG.1,-0.17639102697583792
23cc150b3334c3f316fb29fd8c7bb48d,GMD.4,-0.15084401155622798
23cc150b3334c3f316fb29fd8c7bb48d,CO.5,-0.15084401155622798
23cc150b3334c3f316fb29fd8c7bb48d,CO.6,-0.15084401155622798
23cc150b3334c3f316fb29fd8c7bb48d,MG.1,0
5b05639df7f654ec0b22e86cc1d1158b,GMD.4,-0.14490894868595555
5b05639df7f654ec0b22e86cc1d1158b,CO.5,-0.1941055788937936
5b05639df7f654ec0b22e86cc1d1158b,CO.6,-0.14490894868595555
5b05639df7f654ec0b22e86cc1d1158b,MG.1,0.05741249660003738
712d1197ed1e2c07b4c8544bd192c450,GMD.4,-0.1196725060526147
712d1197ed1e2c07b4c8544bd192c450,CO.5,-0.1196725060526147
712d1197ed1e2c07b4c8544bd192c450,CO.6,-0.1196725060526147
712d1197ed1e2c07b4c8544bd192c450,MG.1,0
743b7d8a8341513e9865fdb1d08685b0,GMD.4,0.15012317490510335
743b7d8a8341513e9865fdb1d08685b0,CO.5,0.15012317490510335
743b7d8a8341513e9865fdb1d08685b0,CO.6,0.15012317490510335
743b7d8a8341513e9865fdb1d08685b0,MG.1,0.053851982631222664
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,GMD.4,0.1253275586467503
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,CO.5,0.19624752291009667
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,CO.6,0.1253275586467503
7dbcf48d9abd3b7ac3e5efa0cb8fe8a2,MG.1,0.05081171578575541
90fd4d4e0af8796d9bff08c93a37690a,GMD.4,0.23822941747230542
90fd4d4e0af8796d9bff08c93a37690a,CO.5,0.3015467000079837
90fd4d4e0af8796d9bff08c93a37690a,CO.6,0.23822941747230542
90fd4d4e0af8796d9bff08c93a37690a,MG.1,0.04788522870528521
922d9b752ef23eb9c27b22dd9e96b0dd,GMD.4,-0.02451130505783454
922d9b752ef23eb9c27b22dd9e96b0dd,CO.5,-0.03544025374883023
922d9b752ef23eb9c27b22dd9e96b0dd,CO.6,-0.04251178269802365
922d9b752ef23eb9c27b22dd9e96b0dd,MG.1,0.04550144535236005
a0598c170ea4cb8cc78c7ad7409e9d93,GMD.4,0.14553803267261367
a0598c170ea4cb8cc78c7ad7409e9d93,CO.5,0.22674474880742662
a0598c170ea4cb8cc78c7ad7409e9d93,CO.6,0.18759314342594668
a0598c170ea4cb8cc78c7ad7409e9d93,MG.1,0.04373070214706866
a37a6bbde30f576840b754d721c3b767,GMD.4,0.4806373070974189
a37a6bbde30f576840b754d721c3b767,CO.5,0.4562026758623985
a37a6bbde30f576840b754d721c3b767,CO.6,0.4253678628325261
a37a6bbde30f576840b754d721c3b767,MG.1,-0.09341399782121007
adf5228f64a7d8954ae7614729729f4a,GMD.4,0.48488365212608775
adf5228f64a7d8954ae7614729729f4a,CO.5,0.4384890786683711
adf5228f64a7d8954ae7614729729f4a,CO.6,0.40935294210820855
adf5228f64a7d8954ae7614729729f4a,MG.1,0.14272689849271583
aee91e2e71de85a2f48d3d1a62749939,GMD.4,0.07838587983160045
aee91e2e71de85a2f48d3d1a62749939,CO.5,0.22321293168946876
aee91e2e71de85a2f48d3d1a62749939,CO.6,0.199991425739799
aee91e2e71de85a2f48d3d1a62749939,MG.1,0.038525708221218494
c1e1d3389671bcfccbe590ce97c36b42,GMD.4,-0.12149332041206755
c1e1d3389671bcfccbe590ce97c36b42,CO.5,-0.12149332041206755
c1e1d3389671bcfccbe590ce97c36b42,CO.6,-0.12149332041206755
c1e1d3389671bcfccbe590ce97c36b42,MG.1,0
c658a12e036d24a8bc2e0e0fa2343ade,GMD.4,0.023902318350849987
c658a12e036d24a8bc2e0e0fa2343ade,CO.5,0.16357822036329886
c658a12e036d24a8bc2e0e0fa2343ade,CO.6,0.10834358160523445
c658a12e036d24a8bc2e0e0fa2343ade,MG.1,0.037613626006927484
eb28ab106ea3efb1b9e586b1b531b7b8,GMD.4,-0.3986953484645831
eb28ab106ea3efb1b9e586b1b531b7b8,CO.5,-0.3986953484645831
eb28ab106ea3efb1b9e586b1b531b7b8,CO.6,-0.3986953484645831
eb28ab106ea3efb1b9e586b1b531b7b8,MG.1,0
f05b5d1373b538bfbdea776a3aff23db,GMD.4,-0.05763889281153947
f05b5d1373b538bfbdea776a3aff23db,CO.5,-0.05763889281153947
f05b5d1373b538bfbdea776a3aff23db,CO.6,-0.05763889281153947
f05b5d1373b538bfbdea776a3aff23db,MG.1,0
f093c0d517d1cfcedd496536160f18d4,GMD.4,0.11053842647705575
f093c0d517d1cfcedd496536160f18d4,CO.5,0.054220989351644266
f093c0d517d1cfcedd496536160f18d4,CO.6,0.11053842647705575
f093c0d517d1cfcedd496536160f18d4,MG.1,-0.08991151870666614
f5c024ffd3a74a95a557f9c2099d5dc4,GMD.4,-0.09900502537290382
f5c024ffd3a74a95a557f9c2099d5dc4,CO.5,-0.09900502537290382
f5c024ffd3a74a95a557f9c2099d5dc4,CO.6,-0.09900502537290382
f5c024ffd3a74a95a557f9c2099d5dc4,MG.1,0
11f0815f430c98926be1961578f4e383,GMD.4,-0.5041085341133495
11f0815f430c98926be1961578f4e383,CO.5,-0.6719799304400785
11f0815f430c98926be1961578f4e383,CO.6,-0.5041085341133495
11f0815f430c98926be1961578f4e383,MG.1,0.036952037042697845
245b1824b004e18dc67f195876944f29,GMD.4,0.1100451088984839
245b1824b004e18dc67f195876944f29,CO.5,0.1100451088984839
245b1824b004e18dc67f195876944f29,CO.6,0.1100451088984839
245b1824b004e18dc67f195876944f29,MG.1,-0.2011162123071923
27c2cc6a9a8c96ec409b61a0bf056976,GMD.4,-0.3419332981815897
27c2cc6a9a8c96ec409b61a0bf056976,CO.5,-0.3419332981815897
27c2cc6a9a8c96ec409b61a0bf056976,CO.6,-0.3419332981815897
27c2cc6a9a8c96ec409b61a0bf056976,MG.1,0
318084c6adc2a40b0824ce52658f212b,GMD.4,-0.17649826718732095
318084c6adc2a40b0824ce52658f212b,CO.5,-0.17649826718732095
318084c6adc2a40b0824ce52658f212b,CO.6,-0.17649826718732095
318084c6adc2a40b0824ce52658f212b,MG.1,0
3a614ffabbc581c7298ad2d92ab1d137,GMD.4,-0.014622048244107205
3a614ffabbc581c7298ad2d92ab1d137,CO.5,-0.014622048244107205
3a614ffabbc581c7298ad2d92ab1d137,CO.6,-0.014622048244107205
3a614ffabbc581c7298ad2d92ab1d137,MG.1,-0.1916123792206124
3c32dab9a9041d872c3d1dc527a8caee,GMD.4,0.02923957056425322
3c32dab9a9041d872c3d1dc527a8caee,CO.5,-0.08036771765930578
3c32dab9a9041d872c3d1dc527a8caee,CO.6,0.02923957056425322
3c32dab9a9041d872c3d1dc527a8caee,MG.1,0.05401371561836772
3e3e76b766bc7657937a3a95297ad602,GMD.4,-0.17443776679915682
3e3e76b766bc7657937a3a95297ad602,CO.5,-0.17443776679915682
3e3e76b766bc7657937a3a95297ad602,CO.6,-0.17443776679915682
3e3e76b766bc7657937a3a95297ad602,MG.1,0
476c86cda40e6f3a762d65030a131dd2,GMD.4,0.11291342943140735
476c86cda40e6f3a762d65030a131dd2,CO.5,0.07943735165798602
476c86cda40e6f3a762d65030a131dd2,CO.6,0.11291342943140735
476c86cda40e6f3a762d65030a131dd2,MG.1,0.04974298411528787
54417fb66f18dc9566731e6f9033ba7c,GMD.4,-0.027376485877601928
54417fb66f18dc9566731e6f9033ba7c,CO.5,-0.027376485877601928
54417fb66f18dc9566731e6f9033ba7c,CO.6,-0.027376485877601928
54417fb66f18dc9566731e6f9033ba7c,MG.1,0
54b1e46a1ae286dff5c6f918f4fea3d7,GMD.4,-0.15264007210471675
54b1e46a1ae286dff5c6f918f4fea3d7,CO.5,-0.15264007210471675
54b1e46a1ae286dff5c6f918f4fea3d7,CO.6,-0.15264007210471675
54b1e46a1ae286dff5c6f918f4fea3d7,MG.1,0
55136b14de831d3766fb638203cf2f1d,GMD.4,-0.08790925115993417
55136b14de831d3766fb638203cf2f1d,CO.5,-0.06316198796939912
55136b14de831d3766fb638203cf2f1d,CO.6,-0.08790925115993417
55136b14de831d3766fb638203cf2f1d,MG.1,0.04803794422520903
56ccce25ead834182d605eff319bfa2c,GMD.4,0.26412322218014583
56ccce25ead834182d605eff319bfa2c,CO.5,0.3673883778528993
56ccce25ead834182d605eff319bfa2c,CO.6,0.3205960488059088
56ccce25ead834182d605eff319bfa2c,MG.1,0.04485582787155933
58f4734cf6b706ff75c516a60d6b5781,GMD.4,-0.020469008697008836
58f4734cf6b706ff75c516a60d6b5781,CO.5,-0.020469008697008836
58f4734cf6b706ff75c516a60d6b5781,CO.6,-0.020469008697008836
58f4734cf6b706ff75c516a60d6b5781,MG.1,0
5bc813de10b7e5cf4f75066d56c60778,GMD.4,-0.13093432185431494
5bc813de10b7e5cf4f75066d56c60778,CO.5,-0.13093432185431494
5bc813de10b7e5cf4f75066d56c60778,CO.6,-0.13093432185431494
5bc813de10b7e5cf4f75066d56c60778,MG.1,0
5c5f8fb35c0db55cea793e0b85c01d19,GMD.4,0.2652702066554676
5c5f8fb35c0db55cea793e0b85c01d19,CO.5,0.32454139863466064
5c5f8fb35c0db55cea793e0b85c01d19,CO.6,0.2652702066554676
5c5f8fb35c0db55cea793e0b85c01d19,MG.1,0.04313120329146104
684c851af59965b680086b7b4896ff98,GMD.4,-0.17314543452913359
684c851af59965b680086b7b4896ff98,CO.5,-0.17314543452913359
684c851af59965b680086b7b4896ff98,CO.6,-0.17314543452913359
684c851af59965b680086b7b4896ff98,MG.1,0
7801d79b9626077d540a1788ce9d2031,GMD.4,-0.09734551472306555
7801d79b9626077d540a1788ce9d2031,CO.5,-0.09734551472306555
7801d79b9626077d540a1788ce9d2031,CO.6,-0.09734551472306555
7801d79b9626077d540a1788ce9d2031,MG.1,0
a462a6e2243d3f8469847e9c5330b8b1,GMD.4,-0.17054515728304684
a462a6e2243d3f8469847e9c5330b8b1,CO.5,-0.17054515728304684
a462a6e2243d3f8469847e9c5330b8b1,CO.6,-0.17054515728304684
a462a6e2243d3f8469847e9c5330b8b1,MG.1,0
a7cd72c73f26587b48a0800d7e3d1fa6,GMD.4,0.12000733567255772
a7cd72c73f26587b48a0800d7e3d1fa6,CO.5,0.07715147566860373
a7cd72c73f26587b48a0800d7e3d1fa6,CO.6,0.12000733567255772
a7cd72c73f26587b48a0800d7e3d1fa6,MG.1,0.04172220452080085
ac5b8161e38c3ac6753b0654de52823b,GMD.4,0.1708123735126879
ac5b8161e38c3ac6753b0654de52823b,CO.5,0.18695538812887313
ac5b8161e38c3ac6753b0654de52823b,CO.6,0.1708123735126879
ac5b8161e38c3ac6753b0654de52823b,MG.1,0.0400211396074628
b25afda10342aa07780ccf349f6f3015,GMD.4,-0.15278033713982206
b25afda10342aa07780ccf349f6f3015,CO.5,-0.1289368632359192
b25afda10342aa07780ccf349f6f3015,CO.6,-0.09479712782724584
b25afda10342aa07780ccf349f6f3015,MG.1,0.0398369098257149
b478c820d69d14fef95a7d533246cfe2,GMD.4,0.0051760394481089374
b478c820d69d14fef95a7d533246cfe2,CO.5,0.0051760394481089374
b478c820d69d14fef95a7d533246cfe2,CO.6,0.0051760394481089374
b478c820d69d14fef95a7d533246cfe2,MG.1,0
b69eb4ca4b4ae19e8e4f2e3129da7fd3,GMD.4,0.2663264344365298
b69eb4ca4b4ae19e8e4f2e3129da7fd3,CO.5,0.3039677323823307
b69eb4ca4b4ae19e8e4f2e3129da7fd3,CO.6,0.1824183493336483
b69eb4ca4b4ae19e8e4f2e3129da7fd3,MG.1,0.036705024020992794
b6bb897191ae7db466d040eff341f576,GMD.4,-0.06465949059857887
b6bb897191ae7db466d040eff341f576,CO.5,-0.06465949059857887
b6bb897191ae7db466d040eff341f576,CO.6,-0.06465949059857887
b6bb897191ae7db466d040eff341f576,MG.1,-0.19705858723021613
b850165f89f378954e3a6454177711e4,GMD.4,-0.07522937679804402
b850165f89f378954e3a6454177711e4,CO.5,-0.07522937679804402
b850165f89f378954e3a6454177711e4,CO.6,-0.07522937679804402
b850165f89f378954e3a6454177711e4,MG.1,0
bac28f12fa9332df145bc5950d29c5d4,GMD.4,0.4561384988426845
bac28f12fa9332df145bc5950d29c5d4,CO.5,0.42426735690477546
bac28f12fa9332df145bc5950d29c5d4,CO.6,0.3892729845912595
bac28f12fa9332df145bc5950d29c5d4,MG.1,0.04383428501044516
bd6a63c5523e2eced8f2dc3bd2aaea5e,GMD.4,-0.07427559684058509
bd6a63c5523e2eced8f2dc3bd2aaea5e,CO.5,-0.11395589926207743
bd6a63c5523e2eced8f2dc3bd2aaea5e,CO.6,-0.07427559684058509
bd6a63c5523e2eced8f2dc3bd2aaea5e,MG.1,0.0440083731309627
bd9ae4e1453529db67c9f12cc318df66,GMD.4,-0.17003021110439967
bd9ae4e1453529db67c9f12cc318df66,CO.5,-0.17003021110439967
bd9ae4e1453529db67c9f12cc318df66,CO.6,-0.17003021110439967
bd9ae4e1453529db67c9f12cc318df66,MG.1,0
bf76c066852c378feeaf64cbc6eef4f9,GMD.4,-0.07223760856847841
bf76c066852c378feeaf64cbc6eef4f9,CO.5,-0.07223760856847841
bf76c066852c378feeaf64cbc6eef4f9,CO.6,-0.07223760856847841
bf76c066852c378feeaf64cbc6eef4f9,MG.1,0
bfef85ef3bdfda5d39803c036e187cb3,GMD.4,-0.30099065111054946
bfef85ef3bdfda5d39803c036e187cb3,CO.5,-0.2848535439252189
bfef85ef3bdfda5d39803c036e187cb3,CO.6,-0.30099065111054946
bfef85ef3bdfda5d39803c036e187cb3,MG.1,-0.18150974184656887
bff3d4d4d0de5158652dbd6cf8a033f6,GMD.4,-0.19505425313768426
bff3d4d4d0de5158652dbd6cf8a033f6,CO.5,-0.19505425313768426
bff3d4d4d0de5158652dbd6cf8a033f6,CO.6,-0.19505425313768426
bff3d4d4d0de5158652dbd6cf8a033f6,MG.1,0
c43889e351f4bfee0ab575565214a1b1,GMD.4,0.06687401986996953
c43889e351f4bfee0ab575565214a1b1,CO.5,0.1807800114910586
c43889e351f4bfee0ab575565214a1b1,CO.6,0.12584407814727414
c43889e351f4bfee0ab575565214a1b1,MG.1,0.04944667443684801
d2123496f464e618b6b4baf50c3da1e6,GMD.4,0.22813235476826627
d2123496f464e618b6b4baf50c3da1e6,CO.5,0.3032633250878622
d2123496f464e618b6b4baf50c3da1e6,CO.6,0.2739834842066212
d2123496f464e618b6b4baf50c3da1e6,MG.1,0.047301824038422334
d63179744205c56977834576f42dd328,GMD.4,0.12726309438241498
d63179744205c56977834576f42dd328,CO.5,0.12726309438241498
d63179744205c56977834576f42dd328,CO.6,0.12726309438241498
d63179744205c56977834576f42dd328,MG.1,0.03832779502819998
d979871f68a9e367eb3a5df8be7c4bf4,GMD.4,-0.1736228929043489
d979871f68a9e367eb3a5df8be7c4bf4,CO.5,-0.2177544373932851
d979871f68a9e367eb3a5df8be7c4bf4,CO.6,-0.1736228929043489
d979871f68a9e367eb3a5df8be7c4bf4,MG.1,0.04542087647753548
e129f5ced2d36f872763fd95b8747655,GMD.4,0.17524207812555231
e129f5ced2d36f872763fd95b8747655,CO.5,0.22374754099883992
e129f5ced2d36f872763fd95b8747655,CO.6,0.18607592985254517
e129f5ced2d36f872763fd95b8747655,MG.1,0
e42c1c9f7c7267e0ec513ab911b1b498,GMD.4,-0.17503896228177043
e42c1c9f7c7267e0ec513ab911b1b498,CO.5,-0.17503896228177043
e42c1c9f7c7267e0ec513ab911b1b498,CO.6,-0.17503896228177043
e42c1c9f7c7267e0ec513ab911b1b498,MG.1,0
e6662110d004759d74de8f6a94dcf85a,GMD.4,-0.02295442606873796
e6662110d004759d74de8f6a94dcf85a,CO.5,-0.07008177555287666
e6662110d004759d74de8f6a94dcf85a,CO.6,-0.02295442606873796
e6662110d004759d74de8f6a94dcf85a,MG.1,0.04260101421448354
e7bac32dd5a8b21a4b027108c836b2f5,GMD.4,-0.11946395774381416
e7bac32dd5a8b21a4b027108c836b2f5,CO.5,-0.2334335308225643
e7bac32dd5a8b21a4b027108c836b2f5,CO.6,-0.11946395774381416
e7bac32dd5a8b21a4b027108c836b2f5,MG.1,0
f7ce6e7ecd96412457901bd9e2409788,GMD.4,0.10860061046596518
f7ce6e7ecd96412457901bd9e2409788,CO.5,0.07044168327735945
f7ce6e7ecd96412457901bd9e2409788,CO.6,0.10860061046596518
f7ce6e7ecd96412457901bd9e2409788,MG.1,0.041057995846803114
1295c9ddb112b1276f3967dad1b2ce7f,GMD.4,0.11488710671565716
1295c9ddb112b1276f3967dad1b2ce7f,CO.5,0.06962099832442203
1295c9ddb112b1276f3967dad1b2ce7f,CO.6,0.06962099832442203
1295c9ddb112b1276f3967dad1b2ce7f,MG.1,0
1870d7fdb0afbbdbc37c32e2a644239f,GMD.4,-0.07660274453522055
1870d7fdb0afbbdbc37c32e2a644239f,CO.5,-0.07660274453522055
1870d7fdb0afbbdbc37c32e2a644239f,CO.6,-0.07660274453522055
1870d7fdb0afbbdbc37c32e2a644239f,MG.1,0
270bf809fd1b7e871eebb0e6c39cb364,GMD.4,-0.2641755115225799
270bf809fd1b7e871eebb0e6c39cb364,CO.5,-0.2641755115225799
270bf809fd1b7e871eebb0e6c39cb364,CO.6,-0.2641755115225799
270bf809fd1b7e871eebb0e6c39cb364,MG.1,0
27f08f1a1996a8fe6c46de7787676953,GMD.4,-0.07400833066469321
27f08f1a1996a8fe6c46de7787676953,CO.5,-0.05509712035163755
27f08f1a1996a8fe6c46de7787676953,CO.6,-0.07400833066469321
27f08f1a1996a8fe6c46de7787676953,MG.1,0.03944961727494005
2828ad601746d2218f55b8ac4e94619d,GMD.4,-0.1268576574724517
2828ad601746d2218f55b8ac4e94619d,CO.5,-0.09824995411052931
2828ad601746d2218f55b8ac4e94619d,CO.6,-0.06858631401355306
2828ad601746d2218f55b8ac4e94619d,MG.1,0.03812035901812427
287866db18f943cf4cac87fc39e0eed2,GMD.4,-0.03834291453669563
287866db18f943cf4cac87fc39e0eed2,CO.5,-0.03834291453669563
287866db18f943cf4cac87fc39e0eed2,CO.6,-0.03834291453669563
287866db18f943cf4cac87fc39e0eed2,MG.1,-0.19507274690994073
2e473395015ae4d92006fd558776d59f,GMD.4,-0.49436529936883017
2e473395015ae4d92006fd558776d59f,CO.5,-0.42809976505483793
2e473395015ae4d92006fd558776d59f,CO.6,-0.4253444496965181
2e473395015ae4d92006fd558776d59f,MG.1,0.04849186825260397
30bb014e5b15dd9fc656d307c2ac78af,GMD.4,-0.551300762234746
30bb014e5b15dd9fc656d307c2ac78af,CO.5,-0.551300762234746
30bb014e5b15dd9fc656d307c2ac78af,CO.6,-0.6030054611312208
30bb014e5b15dd9fc656d307c2ac78af,MG.1,-0.1864882436299897
30cc83a6a1f9f5d4331ee9b968e1b8f5,GMD.4,-0.11373238890731283
30cc83a6a1f9f5d4331ee9b968e1b8f5,CO.5,-0.11373238890731283
30cc83a6a1f9f5d4331ee9b968e1b8f5,CO.6,-0.11373238890731283
30cc83a6a1f9f5d4331ee9b968e1b8f5,MG.1,0
321e474105c67a79d3cbee73993c4af0,GMD.4,0.14970446711290109
321e474105c67a79d3cbee73993c4af0,CO.5,0.2189582796159894
321e474105c67a79d3cbee73993c4af0,CO.6,0.14970446711290109
321e474105c67a79d3cbee73993c4af0,MG.1,0.05093539723551279
3ba430337eb30f5fd7569451b5dfdf32,GMD.4,-0.677014166596763
3ba430337eb30f5fd7569451b5dfdf32,CO.5,-0.6914810029088675
3ba430337eb30f5fd7569451b5dfdf32,CO.6,-0.677014166596763
3ba430337eb30f5fd7569451b5dfdf32,MG.1,0.05612502086202815
3fdae469073e50e17048175c8e63de7d,GMD.4,0.2470221780989198
3fdae469073e50e17048175c8e63de7d,CO.5,0.3130111471894125
3fdae469073e50e17048175c8e63de7d,CO.6,0.2470221780989198
3fdae469073e50e17048175c8e63de7d,MG.1,0.04607473509984442
47813ad0c16e58f98f9c9b049195600b,GMD.4,0.11547413708795842
47813ad0c16e58f98f9c9b049195600b,CO.5,0.11547413708795842
47813ad0c16e58f98f9c9b049195600b,CO.6,0.11547413708795842
47813ad0c16e58f98f9c9b049195600b,MG.1,-0.18713296839579222
4ec219610dc2770a6877e012f1f4275f,GMD.4,-0.12533595027919833
4ec219610dc2770a6877e012f1f4275f,CO.5,-0.12533595027919833
4ec219610dc2770a6877e012f1f4275f,CO.6,-0.12533595027919833
4ec219610dc2770a6877e012f1f4275f,MG.1,0
520ea7a4dffdd14646427cb35cab5367,GMD.4,-0.25737143430498904
520ea7a4dffdd14646427cb35cab5367,CO.5,-0.25737143430498904
520ea7a4dffdd14646427cb35cab5367,CO.6,-0.25737143430498904
520ea7a4dffdd14646427cb35cab5367,MG.1,0
5cce64bf55190c8816d80129f875b351,GMD.4,-0.1722705484018166
5cce64bf55190c8816d80129f875b351,CO.5,-0.1722705484018166
5cce64bf55190c8816d80129f875b351,CO.6,-0.1722705484018166
5cce64bf55190c8816d80129f875b351,MG.1,0
61826b2435a7a079a118b0a8473a4ffa,GMD.4,0.15460772712576812
61826b2435a7a079a118b0a8473a4ffa,CO.5,0.11867622373736535
61826b2435a7a079a118b0a8473a4ffa,CO.6,0.15460772712576812
61826b2435a7a079a118b0a8473a4ffa,MG.1,0.052993980904539786
6672e613399b164cbfe36519dfc71f07,GMD.4,-0.03442926932294339
6672e613399b164cbfe36519dfc71f07,CO.5,-0.03442926932294339
6672e613399b164cbfe36519dfc71f07,CO.6,-0.03442926932294339
6672e613399b164cbfe36519dfc71f07,MG.1,0
6cc3178b47d20716422c1c3f2c5fe96b,GMD.4,0.12188349408170518
6cc3178b47d20716422c1c3f2c5fe96b,CO.5,0.12188349408170518
6cc3178b47d20716422c1c3f2c5fe96b,CO.6,0.12188349408170518
6cc3178b47d20716422c1c3f2c5fe96b,MG.1,-0.18085164800092352
6fb3ff8d301777e350eebeb04ef58c4a,GMD.4,-0.2669787585064099
6fb3ff8d301777e350eebeb04ef58c4a,CO.5,-0.41749954799728983
6fb3ff8d301777e350eebeb04ef58c4a,CO.6,-0.30871360497557987
6fb3ff8d301777e350eebeb04ef58c4a,MG.1,0.06177243646683328
7460c7ca07460c8b16f7b14aff5e4d8c,GMD.4,-0.227563251061776
7460c7ca07460c8b16f7b14aff5e4d8c,CO.5,-0.227563251061776
7460c7ca07460c8b16f7b14aff5e4d8c,CO.6,-0.227563251061776
7460c7ca07460c8b16f7b14aff5e4d8c,MG.1,0
7be8b35ba9d4b1ad7c3d3f32b585df6f,GMD.4,-0.12693086167417844
7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.5,-0.12693086167417844
7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.6,-0.12693086167417844
7be8b35ba9d4b1ad7c3d3f32b585df6f,MG.1,0
7e95e0d124f5d7852af4b05082db7b1c,GMD.4,-0.1578314372788834
7e95e0d124f5d7852af4b05082db7b1c,CO.5,-0.13121051886692128
7e95e0d124f5d7852af4b05082db7b1c,CO.6,-0.11149336028141456
7e95e0d124f5d7852af4b05082db7b1c,MG.1,0.057832399200412304
7ea1d408020c8831efec76c7554e5abf,GMD.4,-0.41952109802119064
7ea1d408020c8831efec76c7554e5abf,CO.5,-0.5535137738457119
7ea1d408020c8831efec76c7554e5abf,CO.6,-0.41952109802119064
7ea1d408020c8831efec76c7554e5abf,MG.1,-0.15602477291161881
91e46c07c7105f932dadf5e732bdf1d0,GMD.4,0.17950378134715658
91e46c07c7105f932dadf5e732bdf1d0,CO.5,0.16724550485370515
91e46c07c7105f932dadf5e732bdf1d0,CO.6,0.17950378134715658
91e46c07c7105f932dadf5e732bdf1d0,MG.1,0.05396147223186746
